"","species_name","terminal_rate","order","family","genus"
"1794","Cubiceps_paradoxus",0.014469271,"Scombriformes","Nomeidae","Cubiceps"
"1795","Cubiceps_pauciradiatus",0.016599055,"Scombriformes","Nomeidae","Cubiceps"
"1796","Cubiceps_whiteleggii",0.109294524,"Scombriformes","Nomeidae","Cubiceps"
"1797","Culaea_inconstans",0.021390671,"Scorpaeniformes","Gasterosteidae","Culaea"
"1798","Curculionichthys_insperatus",0.012265774,"Siluriformes","Loricariidae","Curculionichthys"
"1799","Curimatella_lepidura",0.008901526,NA,NA,NA
"1800","Curimatopsis_crypticus",0.017035243,"Characiformes","Curimatidae","Curimatopsis"
"1801","Curimatopsis_evelynae",0.017846217,"Characiformes","Curimatidae","Curimatopsis"
"1802","Curimatopsis_macrolepis",0.019351505,"Characiformes","Curimatidae","Curimatopsis"
"1803","Curimatopsis_myersi",0.020138161,"Characiformes","Curimatidae","Curimatopsis"
"1804","Cyanocharax_uruguayensis",0.008966137,"Characiformes","Characidae","Cyanocharax"
"1805","Cyathopharynx_furcifer",0.010751035,"Cichliformes","Cichlidae","Cyathopharynx"
"1806","Cybiosarda_elegans",0.007905469,"Scombriformes","Scombridae","Cybiosarda"
"1807","Cycleptus_elongatus",0.003015824,"Cypriniformes","Catostomidae","Cycleptus"
"1808","Cyclichthys_orbicularis",0.019679553,"Tetraodontiformes","Diodontidae","Cyclichthys"
"1809","Cyclichthys_spilostylus",0.001222996,"Tetraodontiformes","Diodontidae","Cyclichthys"
"1810","Cyclocheilichthys_armatus",0.012522678,"Cypriniformes","Cyprinidae","Cyclocheilichthys"
"1811","Cyclocheilichthys_janthochir",0.011951896,"Cypriniformes","Cyprinidae","Cyclocheilichthys"
"1812","Cyclocheilichthys_repasson",0.006368021,NA,NA,NA
"1813","Cyclocheilos_enoplos",0.012345142,"Cypriniformes","Cyprinidae","Cyclocheilos"
"1814","Cyclopsetta_chittendeni",0.011701266,"Pleuronectiformes","Paralichthyidae","Cyclopsetta"
"1815","Cyclopsetta_panamensis",0.060223287,"Pleuronectiformes","Paralichthyidae","Cyclopsetta"
"1816","Cyclopsetta_querna",0.009667358,"Pleuronectiformes","Paralichthyidae","Cyclopsetta"
"1817","Cyclopterus_lumpus",0.014012172,"Scorpaeniformes","Cyclopteridae","Cyclopterus"
"1818","Cyclothone_atraria",0.012936685,"Stomiiformes","Gonostomatidae","Cyclothone"
"1819","Cyclothone_microdon",0.037251837,"Stomiiformes","Gonostomatidae","Cyclothone"
"1820","Cyclothone_pallida",0.001823423,"Stomiiformes","Gonostomatidae","Cyclothone"
"1821","Cyclothone_pseudopallida",0.001879108,"Stomiiformes","Gonostomatidae","Cyclothone"
"1822","Cyclothone_signata",0.041324529,NA,NA,NA
"1823","Cyclothone_sp.",0.027892294,"Stomiiformes","Gonostomatidae","Cyclothone"
"1824","Cygnodraco_mawsoni",0.00273383,"Perciformes","Bathydraconidae","Cygnodraco"
"1825","Cymatoceps_nasutus",0.034752526,"Spariformes","Sparidae","Cymatoceps"
"1826","Cymatogaster_aggregata",0.006898785,"Ovalentaria","Embiotocidae","Cymatogaster"
"1827","Cymbacephalus_beauforti",0.07178007,"Scorpaeniformes","Platycephalidae","Cymbacephalus"
"1828","Cymbacephalus_cf._nematophthalmus",0.012361622,"Scorpaeniformes","Platycephalidae","Cymbacephalus"
"1829","Cymbacephalus_nematophthalmus",0.017662528,"Scorpaeniformes","Platycephalidae","Cymbacephalus"
"1830","Cymbacephalus_staigeri",0.063206042,"Scorpaeniformes","Platycephalidae","Cymbacephalus"
"1831","Cymolutes_praetextatus",0.015547923,"Labriformes","Labridae","Cymolutes"
"1832","Cymolutes_torquatus",0.00789352,"Labriformes","Labridae","Cymolutes"
"1833","Cynoglossus_acaudatus",0.01151951,NA,NA,NA
"1834","Cynoglossus_arel",0.159518685,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1835","Cynoglossus_attenuatus",0.03029227,NA,NA,NA
"1836","Cynoglossus_bilineatus",0.021828688,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1837","Cynoglossus_capensis",0.088969151,NA,NA,NA
"1838","Cynoglossus_carpenteri",0.032311443,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1839","Cynoglossus_durbanensis",0.048896499,NA,NA,NA
"1840","Cynoglossus_interruptus",0.337632084,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1841","Cynoglossus_itinus",0.015782822,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1842","Cynoglossus_lida",0.037805942,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1843","Cynoglossus_macrolepidotus",0.028170454,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1844","Cynoglossus_marleyi",0.03288473,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1845","Cynoglossus_puncticeps",0.005949988,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1846","Cynoglossus_semilaevis",0.037069981,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1847","Cynoglossus_sinusarabici",0.161124454,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1848","Cynoglossus_sp.",0.011898327,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1849","Cynoglossus_zanzibarensis",0.055613336,"Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1850","Cynomacrurus_piriei",0.018999549,"Gadiformes","Macrouridae","Cynomacrurus"
"1851","Cynopoecilus_melanotaenia",0.020859584,"Cyprinodontiformes","Rivulidae","Cynopoecilus"
"1852","Cynopotamus_argenteus",0.015252872,"Characiformes","Characidae","Cynopotamus"
"1853","Cynoscion_acoupa",0.00433305,NA,NA,NA
"1854","Cynoscion_analis",0.024888718,NA,NA,NA
"1855","Cynoscion_arenarius",0.005439782,"Acanthuriformes","Sciaenidae","Cynoscion"
"1856","Cynoscion_guatucupa",0.024341934,"Acanthuriformes","Sciaenidae","Cynoscion"
"1857","Cynoscion_jamaicensis",0.025304929,NA,NA,NA
"1858","Cynoscion_leiarchus",0.02255288,"Acanthuriformes","Sciaenidae","Cynoscion"
"1859","Cynoscion_microlepidotus",0.022116031,NA,NA,NA
"1860","Cynoscion_nebulosus",0.016592607,"Acanthuriformes","Sciaenidae","Cynoscion"
"1861","Cynoscion_nothus",0.018993123,"Acanthuriformes","Sciaenidae","Cynoscion"
"1862","Cynoscion_parvipinnis",0.027161813,"Acanthuriformes","Sciaenidae","Cynoscion"
"1863","Cynoscion_praedatorius",0.010008493,NA,NA,NA
"1864","Cynoscion_regalis",0.008044966,"Acanthuriformes","Sciaenidae","Cynoscion"
"1865","Cynoscion_virescens",0.009553387,NA,NA,NA
"1866","Cypho_purpurascens",0.246220928,"Ovalentaria","Pseudochromidae","Cypho"
"1867","Cyphocharax_gilbert",0.005526276,"Characiformes","Curimatidae","Cyphocharax"
"1868","Cyphocharax_modestus",0.006320347,"Characiformes","Curimatidae","Cyphocharax"
"1869","Cyphocharax_vanderi",0.008585467,"Characiformes","Curimatidae","Cyphocharax"
"1870","Cyphocharax_voga",0.004866892,"Characiformes","Curimatidae","Cyphocharax"
"1871","Cyphomyrus_psittacus",0.030509351,"Osteoglossiformes","Mormyridae","Cyphomyrus"
"1872","Cyprinella_analostana",0.016667484,"Cypriniformes","Cyprinidae","Cyprinella"
"1873","Cyprinella_caerulea",0.017717825,"Cypriniformes","Cyprinidae","Cyprinella"
"1874","Cyprinella_callistia",0.006776068,"Cypriniformes","Cyprinidae","Cyprinella"
"1875","Cyprinella_chloristia",0.009936388,"Cypriniformes","Cyprinidae","Cyprinella"
"1876","Cyprinella_gibbsi",0.00749715,"Cypriniformes","Cyprinidae","Cyprinella"
"1877","Cyprinella_leedsi",0.012327276,"Cypriniformes","Cyprinidae","Cyprinella"
"1878","Cyprinella_lutrensis",0.037388877,"Cypriniformes","Cyprinidae","Cyprinella"
"1879","Cyprinella_monacha",0.012132515,"Cypriniformes","Cyprinidae","Cyprinella"
"1880","Cyprinella_nivea",0.021333087,"Cypriniformes","Cyprinidae","Cyprinella"
"1881","Cyprinella_proserpina",0.028210118,NA,NA,NA
"1882","Cyprinella_pyrrhomelas",0.014678137,"Cypriniformes","Cyprinidae","Cyprinella"
"1883","Cyprinella_rutila",0.019071919,"Cypriniformes","Cyprinidae","Cyprinella"
"1884","Cyprinella_spiloptera",0.035413549,"Cypriniformes","Cyprinidae","Cyprinella"
"1885","Cyprinella_venusta",0.025552854,"Cypriniformes","Cyprinidae","Cyprinella"
"1886","Cyprinella_xanthicara",0.027816628,"Cypriniformes","Cyprinidae","Cyprinella"
"1887","Cyprinella_zanema",0.116111369,"Cypriniformes","Cyprinidae","Cyprinella"
"1888","Cyprinion_semiplotum",0.010407844,"Cypriniformes","Cyprinidae","Cyprinion"
"1889","Cyprinocirrhites_polyactis",0.046447347,"Perciformes","Cirrhitidae","Cyprinocirrhites"
"1890","Cyprinodon_artifrons",0.015921862,"Cyprinodontiformes","Cyprinodontidae","Cyprinodon"
"1891","Cyprinodon_macularius",0.01612539,"Cyprinodontiformes","Cyprinodontidae","Cyprinodon"
"1892","Cyprinodon_variegatus",0.003713389,"Cyprinodontiformes","Cyprinodontidae","Cyprinodon"
"1893","Cyprinus_carpio",0.004914564,"Cypriniformes","Cyprinidae","Cyprinus"
"1894","Cyttopsis_cypho",0.008658722,"Zeiformes","Parazenidae","Cyttopsis"
"1895","Cyttopsis_rosea",0.00278705,"Zeiformes","Parazenidae","Cyttopsis"
"1896","Cyttus_australis",0.03498086,"Zeiformes","Cyttidae","Cyttus"
"1897","Cyttus_traversi",0.016426083,"Zeiformes","Cyttidae","Cyttus"
"1898","Dacodraco_hunteri",0.003318278,"Perciformes","Channichthyidae","Dacodraco"
"1899","Dactyloptena_orientalis",0.011671005,"Syngnathiformes","Dactylopteridae","Dactyloptena"
"1900","Dactyloptena_peterseni",0.008124672,"Syngnathiformes","Dactylopteridae","Dactyloptena"
"1901","Dactylopterus_volitans",0.007298764,"Syngnathiformes","Dactylopteridae","Dactylopterus"
"1902","Dactyloscopus_foraminosus",0.052962395,"Blenniiformes","Dactyloscopidae","Dactyloscopus"
"1903","Dactyloscopus_tridigitatus",0.062091728,"Blenniiformes","Dactyloscopidae","Dactyloscopus"
"1904","Dajaus_monticola",0.01012153,"Mugiliformes","Mugilidae","Dajaus"
"1905","Dallia_pectoralis",0.011421559,"Esociformes","Umbridae","Dallia"
"1906","Dalophis_imberbis",0.060821918,"Anguilliformes","Ophichthidae","Dalophis"
"1907","Danio_aesculapii",0.007397743,"Cypriniformes","Cyprinidae","Danio"
"1908","Danio_annulosus",0.00453372,"Cypriniformes","Cyprinidae","Danio"
"1909","Danio_catenatus",0.00293334,"Cypriniformes","Cyprinidae","Danio"
"1910","Danio_choprae",0.008333702,"Cypriniformes","Cyprinidae","Danio"
"1911","Danio_dangila",0.003808805,"Cypriniformes","Cyprinidae","Danio"
"1912","Danio_erythromicron",0.007786494,"Cypriniformes","Cyprinidae","Danio"
"1913","Danio_feegradei",0.003361738,"Cypriniformes","Cyprinidae","Danio"
"1914","Danio_kyathit",0.0164885,"Cypriniformes","Cyprinidae","Danio"
"1915","Danio_margaritatus",0.014281639,"Cypriniformes","Cyprinidae","Danio"
"1916","Danio_meghalayensis",0.004617407,"Cypriniformes","Cyprinidae","Danio"
"1917","Danio_nigrofasciatus",0.016062832,"Cypriniformes","Cyprinidae","Danio"
"1918","Danio_rerio",0.02081356,"Cypriniformes","Cyprinidae","Danio"
"1919","Danio_tinwini",0.014240887,"Cypriniformes","Cyprinidae","Danio"
"1920","Danionella_mirifica",0.021049323,"Cypriniformes","Cyprinidae","Danionella"
"1921","Dario_dario",0.020102005,NA,NA,NA
"1922","Dascyllus_aruanus",0.005259442,"Ovalentaria","Pomacentridae","Dascyllus"
"1923","Dascyllus_carneus",0.011552882,"Ovalentaria","Pomacentridae","Dascyllus"
"1924","Dascyllus_flavicaudus",0.008097767,"Ovalentaria","Pomacentridae","Dascyllus"
"1925","Dascyllus_marginatus",0.016300217,"Ovalentaria","Pomacentridae","Dascyllus"
"1926","Dascyllus_melanurus",0.008601025,"Ovalentaria","Pomacentridae","Dascyllus"
"1927","Dascyllus_reticulatus",0.005352506,"Ovalentaria","Pomacentridae","Dascyllus"
"1928","Dascyllus_trimaculatus",0.00535501,"Ovalentaria","Pomacentridae","Dascyllus"
"1929","Dasycottus_setiger",0.018581519,"Scorpaeniformes","Psychrolutidae","Dasycottus"
"1930","Davidijordania_poecilimon",0.07271113,"Scorpaeniformes","Zoarcidae","Davidijordania"
"1931","Dawkinsia_arulius",0.005126472,"Cypriniformes","Cyprinidae","Dawkinsia"
"1932","Dawkinsia_assimilis",0.020683318,"Cypriniformes","Cyprinidae","Dawkinsia"
"1933","Dawkinsia_tambraparniei",0.014195553,"Cypriniformes","Cyprinidae","Dawkinsia"
"1934","Daysciaena_albida",0.034809749,"Acanthuriformes","Sciaenidae","Daysciaena"
"1935","Decapterus_kurroides",0.01460083,"Carangiformes","Carangidae","Decapterus"
"1936","Decapterus_macarellus",0.008171282,"Carangiformes","Carangidae","Decapterus"
"1937","Decapterus_macrosoma",0.014614171,"Carangiformes","Carangidae","Decapterus"
"1938","Decapterus_punctatus",0.010605448,"Carangiformes","Carangidae","Decapterus"
"1939","Decapterus_russelli",0.025334502,"Carangiformes","Carangidae","Decapterus"
"1940","Decapterus_sp.",0.007245765,"Carangiformes","Carangidae","Decapterus"
"1941","Deckertichthys_aureolus",0.050456108,"Perciformes","Gerreidae","Deckertichthys"
"1942","Decodon_melasma",0.023562613,"Labriformes","Labridae","Decodon"
"1943","Decodon_pacificus",0.018679869,"Labriformes","Labridae","Decodon"
"1944","Decodon_puellaris",0.025320867,"Labriformes","Labridae","Decodon"
"1945","Dekeyseria_pulchra",0.006664621,"Siluriformes","Loricariidae","Dekeyseria"
"1946","Deltentosteus_quadrimaculatus",0.028749998,"Gobiiformes","Gobiidae","Deltentosteus"
"1947","Delturus_angulicauda",0.003356565,"Siluriformes","Loricariidae","Delturus"
"1948","Delturus_carinotus",4.38e-07,"Siluriformes","Loricariidae","Delturus"
"1949","Dendrochirus_barberi",0.050647351,"Scorpaeniformes","Scorpaenidae","Dendrochirus"
"1950","Dendrochirus_biocellatus",0.089719134,"Scorpaeniformes","Scorpaenidae","Dendrochirus"
"1951","Dendrochirus_brachypterus",0.056873524,"Scorpaeniformes","Scorpaenidae","Dendrochirus"
"1952","Dendrochirus_zebra",0.491124856,"Scorpaeniformes","Scorpaenidae","Dendrochirus"
"1953","Dendrophysa_russelii",0.046978926,"Acanthuriformes","Sciaenidae","Dendrophysa"
"1954","Dentex_canariensis",0.102972382,NA,NA,NA
"1955","Dentex_dentex",0.054499567,"Spariformes","Sparidae","Dentex"
"1956","Dentex_gibbosus",0.0302551,"Spariformes","Sparidae","Dentex"
"1957","Dentex_macrophthalmus",0.029514587,"Spariformes","Sparidae","Dentex"
"1958","Derichthys_serpentinus",0.06643838,"Anguilliformes","Derichthyidae","Derichthys"
"1959","Dermatolepis_striolata",0.034763168,"Perciformes","Serranidae","Dermatolepis"
"1960","Dermogenys_pusilla",0.017078421,"Beloniformes","Zenarchopteridae","Dermogenys"
"1961","Desmodema_lorum",0.14388347,"Lampriformes","Trachipteridae","Desmodema"
"1962","Desmodema_polystictum",0.108406606,"Lampriformes","Trachipteridae","Desmodema"
"1963","Desmopuntius_foerschi",0.042225681,"Cypriniformes","Cyprinidae","Desmopuntius"
"1964","Desmopuntius_johorensis",0.023566849,"Cypriniformes","Cyprinidae","Desmopuntius"
"1965","Desmopuntius_pentazona",0.073689942,"Cypriniformes","Cyprinidae","Desmopuntius"
"1966","Desmopuntius_rhomboocellatus",0.031143878,"Cypriniformes","Cyprinidae","Desmopuntius"
"1967","Deuterodon_parahybae",0.001288866,NA,NA,NA
"1968","Devario_aequipinnatus",0.016923178,"Cypriniformes","Cyprinidae","Devario"
"1969","Devario_pathirana",0.015159581,"Cypriniformes","Cyprinidae","Devario"
"1970","Dexistes_rikuzenius",0.037644589,"Pleuronectiformes","Pleuronectidae","Dexistes"
"1971","Diademichthys_lineatus",0.079134027,NA,NA,NA
"1972","Diagramma_centurio",0.018291372,"Perciformes","Haemulidae","Diagramma"
"1973","Dialommus_fuscus",0.014679916,"Blenniiformes","Labrisomidae","Dialommus"
"1974","Diaphus_adenomus",0.017721674,"Myctophiformes","Myctophidae","Diaphus"
"1975","Diaphus_anderseni",0.019205522,"Myctophiformes","Myctophidae","Diaphus"
"1976","Diaphus_bertelseni",0.015658261,"Myctophiformes","Myctophidae","Diaphus"
"1977","Diaphus_brachycephalus",0.024690236,"Myctophiformes","Myctophidae","Diaphus"
"1978","Diaphus_chrysorhynchus",0.009275381,"Myctophiformes","Myctophidae","Diaphus"
"1979","Diaphus_dumerilii",0.003088993,"Myctophiformes","Myctophidae","Diaphus"
"1980","Diaphus_effulgens",0.021262734,"Myctophiformes","Myctophidae","Diaphus"
"1981","Diaphus_fragilis",0.005703225,"Myctophiformes","Myctophidae","Diaphus"
"1982","Diaphus_fulgens",0.027416588,"Myctophiformes","Myctophidae","Diaphus"
"1983","Diaphus_garmani",0.027335913,"Myctophiformes","Myctophidae","Diaphus"
"1984","Diaphus_gigas",0.002601663,"Myctophiformes","Myctophidae","Diaphus"
"1985","Diaphus_lobatus",0.031944113,"Myctophiformes","Myctophidae","Diaphus"
"1986","Diaphus_lucidus",0.003818638,"Myctophiformes","Myctophidae","Diaphus"
"1987","Diaphus_metopoclampus",0.044938517,"Myctophiformes","Myctophidae","Diaphus"
"1988","Diaphus_rafinesquii",0.010002829,"Myctophiformes","Myctophidae","Diaphus"
"1989","Diaphus_richardsoni",0.025734761,"Myctophiformes","Myctophidae","Diaphus"
"1990","Diaphus_schmidti",0.011066645,NA,NA,NA
"1991","Diaphus_signatus",0.039886063,"Myctophiformes","Myctophidae","Diaphus"
"1992","Diaphus_theta",0.00624605,"Myctophiformes","Myctophidae","Diaphus"
"1993","Diaphus_thiollierei",0.009780902,"Myctophiformes","Myctophidae","Diaphus"
"1994","Diaphus_watasei",0.027201272,"Myctophiformes","Myctophidae","Diaphus"
"1995","Diaphus_whitleyi",0.006081747,"Myctophiformes","Myctophidae","Diaphus"
"1996","Diapoma_terofali",0.005727058,"Characiformes","Characidae","Diapoma"
"1997","Diapterus_auratus",0.048811157,"Perciformes","Gerreidae","Diapterus"
"1998","Diapterus_brevirostris",0.049665932,"Perciformes","Gerreidae","Diapterus"
"1999","Diapterus_rhombeus",0.138303845,"Perciformes","Gerreidae","Diapterus"
"2000","Diastobranchus_capensis",0.024290259,"Anguilliformes","Synaphobranchidae","Diastobranchus"
"2001","Dibranchus_atlanticus",0.045906735,"Lophiiformes","Ogcocephalidae","Dibranchus"
"2002","Dicentrarchus_labrax",0.004197386,"Moroniformes","Moronidae","Dicentrarchus"
"2003","Dichistius_capensis",0.025248852,"Perciformes","Dichistiidae","Dichistius"
"2004","Dichistius_multifasciatus",0.040528535,"Perciformes","Dichistiidae","Dichistius"
"2005","Dicrossus_filamentosus",0.039637223,NA,NA,NA
"2006","Dicrossus_gladicauda",0.026929871,NA,NA,NA
"2007","Dicrossus_maculatus",0.056305176,"Cichliformes","Cichlidae","Dicrossus"
"2008","Dinematichthys_iluocoeteoides",0.03922972,"Ophidiiformes","Bythitidae","Dinematichthys"
"2009","Dinoperca_petersi",0.007904715,"Perciformes","Dinopercidae","Dinoperca"
"2010","Diodon_holocanthus",0.021853158,"Tetraodontiformes","Diodontidae","Diodon"
"2011","Diodon_liturosus",0.051693145,"Tetraodontiformes","Diodontidae","Diodon"
"2012","Diodon_nicthemerus",0.0261638,"Tetraodontiformes","Diodontidae","Diodon"
"2013","Diogenichthys_atlanticus",0.01634444,"Myctophiformes","Myctophidae","Diogenichthys"
"2014","Diogenichthys_laternatus",0.013568276,"Myctophiformes","Myctophidae","Diogenichthys"
"2015","Dionda_episcopa",0.000823307,"Cypriniformes","Cyprinidae","Dionda"
"2016","Dionda_melanops",0.001080516,"Cypriniformes","Cyprinidae","Dionda"
"2017","Diplecogaster_bimaculata",0.135983777,NA,NA,NA
"2018","Diplectrum_bivittatum",0.031682765,"Perciformes","Serranidae","Diplectrum"
"2019","Diplectrum_formosum",0.127921931,NA,NA,NA
"2020","Diplectrum_radiale",0.038694359,"Perciformes","Serranidae","Diplectrum"
"2021","Diplectrum_rostrum",0.03117601,"Perciformes","Serranidae","Diplectrum"
"2022","Diplodus_annularis",1.054083668,"Spariformes","Sparidae","Diplodus"
"2023","Diplodus_cervinus",0.149161415,"Spariformes","Sparidae","Diplodus"
"2024","Diplodus_puntazzo",0.070925092,"Spariformes","Sparidae","Diplodus"
"2025","Diplodus_sargus",0.056878684,"Spariformes","Sparidae","Diplodus"
"2026","Diplodus_vulgaris",0.463265246,"Spariformes","Sparidae","Diplodus"
"2027","Diplogrammus_infulatus",0.097420153,"Callionymiformes","Callionymidae","Diplogrammus"
"2028","Diplogrammus_sp.",0.073566638,"Callionymiformes","Callionymidae","Diplogrammus"
"2029","Diplophos_rebainsi",0.014704174,"Stomiiformes","Gonostomatidae","Diplophos"
"2030","Diplophos_taenia",0.005062861,"Stomiiformes","Gonostomatidae","Diplophos"
"2031","Diploprion_bifasciatum",0.047890508,"Perciformes","Serranidae","Diploprion"
"2032","Dipterygonotus_balteatus",0.029058156,"Perciformes","Caesionidae","Dipterygonotus"
